show_id,title,date_added,release_year,duration,description,tipo_id,rating_id
s4162,Surga Yang Tak Dirindukan 2,2019-01-28,2017,119,"In this sequel to the award-winning 2015 film, Pras, Arini and Meirose face new challenges that could change the dynamic of their unique love triangle.",0,1
s4165,Goyo: The Boy General,2019-01-26,2018,150,"Brash ladies' man Gregorio ""Goyo"" del Pilar rises to become one of the Philippines' youngest generals in this historical epic sequel to ""Heneral Luna.""",0,0
s4166,Animas,2019-01-25,2018,88,A teen's eerie visions become increasingly frequent and terrifying after her longtime friend gets a girlfriend and his abusive dad is strangely killed.,0,0
s4170,Mi Obra Maestra,2019-01-25,2018,105,"A sly art dealer tries to revive the career of his longtime pal, a surly painter, with a risky plan that tests their morals and friendship.",0,0
s4174,Just Love,2019-01-24,2018,96,"Inspired by his love affair with a conservative lawyer, the lead singer of a struggling garage band pens a hit song that propels him to fame.",0,0
s4175,Innocent,2019-01-23,2017,1,"In a peaceful, rustic town, a retired officer and his family are mired in a murder mystery riddled with shocking, buried secrets.",1,0
s4178,IO,2019-01-18,2019,96,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",0,1
s4181,Old Lord Savanna,2019-01-18,2018,96,This documentary captures the environmental and societal impact of Brazil's Cerrado savanna suffering from severe deforestation.,0,1
s4182,Patria,2019-01-18,2019,90,"Paco Ignacio Taibo II brings his book trilogy to life, highlighting Mexico's history in 1854-1867, a period he considers foundational to the country.",0,0
s4183,Soni,2019-01-18,2018,97,"While fighting crimes against women in Delhi, a short-fused policewoman and her level-headed female boss grapple with gender issues in their own lives.",0,0
s4187,"Abdullah, The Final Witness",2019-01-15,2016,88,"Inspired by real events, this drama follows a trucker jailed after driving five ill-fated travelers across Quetta, and the officer taking on his case.",0,1
s4189,Echcharikkai,2019-01-15,2018,127,"After kidnapping a millionaire’s daughter, two men get swept up in a power struggle as her father enlists a brilliant cop to hunt them down.",0,1
s4191,Pandigai,2019-01-15,2017,125,"Looking for a way out of his impoverished life, a lowly hotel waiter joins an underground fight club. Then he needs a way out of that.",0,0
s4192,Pari,2019-01-15,2018,116,"When their daughter exhibits strange behavior after moving into their new home, a couple must come to terms with who she really is.",0,1
s4193,Revenger,2019-01-15,2018,102,"Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals.",0,0
s4194,Sebastian Maniscalco: Stay Hungry,2019-01-15,2019,65,"Sebastian Maniscalco brings an acerbically unique approach to peacocks on planes, life hacks, rich in-laws and life's annoyances in this comedy special.",0,0
s4195,The Doll,2019-01-15,2016,106,"Eerie things begin to happen after a man gives his wife a doll, unaware it once belonged to a girl who was murdered. The first of the ""Doll"" films.",0,0
s4196,The Doll 2,2019-01-15,2017,117,"A mother uses her deceased daughter’s doll as a medium to communicate with her, but the consequences are chilling. The second of the “Doll” films.",0,0
s4198,Baazaar,2019-01-13,2018,136,"A wide-eyed graduate learns the ugly side of ambition when he joins in the dubious business practices of his idol, a ruthless Mumbai stock tycoon.",0,0
s4199,All of You,2019-01-11,2017,104,"Two strangers meet on a dating app and experience instant chemistry, but their relationship unravels as jarring differences catch up to them.",0,0
s4205,Solo,2019-01-11,2018,91,"In a remote area of the Canary Islands, a surfer falls off a cliff. Fighting to survive, he reflects on his life and past romance. Based on true events.",0,0
s4206,The Last Laugh,2019-01-11,2019,99,"After moving to a retirement home, restless talent manager Al reconnects with long-ago client Buddy and coaxes him back out on the comedy circuit.",0,0
s4209,GODZILLA The Planet Eater,2019-01-09,2018,91,"With the earth alliance weakened, Haruo weighs siding with the Exif, whose death cult is summoning a monster that can destroy the world.",0,5
s4210,Next Enti?,2019-01-09,2018,117,"Clashing views on intimacy lead a couple to go their separate ways to reflect on commitment and companionship, before suddenly crossing paths again.",0,1
s4211,Komola Rocket,2019-01-07,2018,95,"As the lives of rich and poor passengers aboard a steamship unfold, buried secrets, lustful affairs and selfish desires are exposed.",0,1
s4212,Nang Nak,2019-01-05,1999,101,"In this adaptation of a Thai folk tale, a man returns from war to his family, unaware of a sad secret about what happened to them while he was away.",0,0
s4213,And Breathe Normally,2019-01-04,2018,102,An Icelandic single mom struggling with poverty and a Guinea-Bissauan asylum seeker facing deportation find their lives intertwined in unexpected ways.,0,1
s4215,Lionheart,2019-01-04,2018,95,"When her father falls ill, Adaeze steps up to run the family business – alongside her uncle – and prove herself in a male-dominated world.",0,5
s4218,Monty Python and the Holy Grail,2019-01-02,1975,92,The Monty Python comedy clan skewers King Arthur and his Knights of the Round Table as they quest far and wide for the Holy Grail.,0,3
s4220,Back to the 90s,2019-01-01,2015,111,"When a teenager is transported back to his parents’ high school days, he has the chance to alter the events that led to their unhappy marriage.",0,1
s4222,Merku Thodarchi Malai,2019-01-01,2018,115,"In southern India, a laborer's dreams of owning a piece of land to farm is complicated by political corruption.",0,0
s4223,Moshe Kasher: Live in Oakland,2019-01-01,2012,61,Comic Moshe Kasher returns to his home turf of Oakland for this stand-up special that has him sharing uproarious stories about the people he's met.,0,0
s4224,Pokémon the Movie: I Choose You!,2019-01-01,2017,97,"When Ash tries to pick his first Pokémon on his birthday, he ends up with a stubborn Pikachu and they embark on a journey to find the legendary Ho-Oh.",0,7
s4225,Puriyatha Puthir,2019-01-01,2017,120,An aspiring music director begins to receive voyeuristic footage of his girlfriend from her apparent stalker as tragedy strikes those around him.,0,0
s4226,Taramani,2019-01-01,2017,148,"A traditional man and an independent woman share a connection, but they must learn to navigate their vastly different experiences and expectations.",0,0
s4229,Whitney Cummings: Money Shot,2019-01-01,2010,48,"Comedy Central roast veteran Whitney Cummings gets the stage to herself in this debut special, which finds her riffing on a wide range of topics.",0,0
s4230,Bill Hicks: One Night Stand,2018-12-31,1991,28,"Bill Hicks remembers a wild night in 1989 and offers his views on puffing cigarettes, smoking weed, drinking, sex, commercials and music.",0,0
s4232,Bill Hicks: Relentless,2018-12-31,1992,61,"In one of his most iconic performances, late comedian Bill Hicks demonstrates what made him such a singular talent and a force to be reckoned with.",0,0
s4233,Bill Hicks: Revelations,2018-12-31,1993,56,"In his final recorded special, the iconoclastic comedian channels Goat Boy and tackles provocative topics like British porn, pot and the priesthood.",0,0
s4234,Bill Hicks: Sane Man,2018-12-31,1989,81,"Filmed in 1989 at a turning point in comedian Bill Hicks's career, this rare onstage performance captures him spouting off on a variety of topics.",0,0
s4238,Sam Kinison: Breaking the Rules,2018-12-31,1987,50,"The one-time preacher shakes and shudders as he tears into subjects including sex, marriage, religion, drugs and famine in this HBO special.",0,0
s4239,Sam Kinison: Family Entertainment Hour,2018-12-31,1991,49,"Comic Sam Kinison lets it rip with this performance at L.A.'s Wiltern theatre, skewering every segment of modern society from religion to television.",0,0
s4240,Sam Kinison: Live in Vegas,2018-12-31,1991,71,Standup legend Sam Kinison is at his screaming best as he storms the stage in Sin City to get a few things off his chest.,0,0
s4244,The Seven Deadly Sins the Movie: Prisoners of the Sky,2018-12-31,2018,100,"The Seven Deadly Sins aid the Sky People against a powerful group of demons hellbent on resurrecting a demonic beast sealed over 3,000 years ago.",0,1
s4245,Tim Allen: Men Are Pigs,2018-12-31,1990,30,"Standup comedian Tim Allen delivers a set dedicated to ""men stuff"" like lawn care, power tools and why he grunts like an animal.",0,0
s4247,Tim Minchin And The Heritage Orchestra Live,2018-12-31,2011,146,"Flanked by a full orchestra, Tim Minchin takes the Royal Albert Hall by storm with a wonderfully witty evening of satirical musical comedy.",0,0
s4248,Tim Minchin: So F**king Rock,2018-12-31,2008,127,Comedic pianist Tim Minchin performs a host of his catchy songs that touch on everything from the Middle East to the healing power of canvas bags.,0,0
s4249,Todd Glass: Stand-Up Special,2018-12-31,2012,46,"Standup comedian Todd Glass gets right down to it, with sly observations on accepting directions, denying compliments and being afraid of the dark.",0,0
s4250,Tom Papa Live in New York City,2018-12-31,2011,57,"Comedian Tom Papa riffs on the trials of married life, fatherhood in the 21st century, domestic pets and more in his stand-up show.",0,1
s4253,A Twelve Year Night,2018-12-28,2018,122,Future Uruguayan president José Mujica and his fellow Tupamaro political prisoners fight to survive 12 years of solitary confinement and torture.,0,0
s4256,Life Ki Toh Lag Gayi,2018-12-28,2012,109,"A vengeful son, a cop on a mission, a wannabe actress and a jilted lover find their lives intermingling in unexpected ways over 24 hours in Mumbai.",0,0
s4260,When Angels Sleep,2018-12-28,2018,96,"After a businessman falls asleep at the wheel and hits a woman with his car, his interactions with her scared friend unleash a string of dark events.",0,0
s4263,Watership Down,2018-12-23,2018,1,A warren of rabbits battles many threats on their daring journey to find a new home in this adaptation of the classic novel by Richard Adams.,1,5
s4268,Bad Seeds,2018-12-21,2018,105,"Troubled by his past, a scam artist who runs a petty racket with his adoptive mom finds redemption while mentoring a group of difficult students.",0,0
